time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2130372.0 , -0.365 , 0.0 , 11.942 , 0.147 , 2.0
2130382.0 , -0.3689 , 0.0 , 11.942 , 0.147 , 2.0
2130392.0 , -0.3623 , 0.0 , 11.942 , 0.147 , 2.0
2130402.0 , -0.3747 , 0.0 , 11.941 , 0.147 , 2.0
2130412.0 , -0.3714 , 0.0 , 11.941 , 0.147 , 2.0
2130422.0 , -0.3716 , 0.0 , 11.941 , 0.147 , 2.0
2130432.0 , -0.3705 , 0.0 , 11.941 , 0.147 , 2.0
2130442.0 , -0.3662 , 0.0 , 11.941 , 0.147 , 2.0
2130452.0 , -0.3716 , 0.0 , 11.939 , 0.147 , 2.0
2130462.0 , -0.3726 , 0.0 , 11.939 , 0.147 , 2.0
2130472.0 , -0.3695 , 0.0 , 11.939 , 0.147 , 2.0
2130482.0 , -0.3694 , 0.0 , 11.939 , 0.147 , 2.0
2130492.0 , -0.372 , 0.0 , 11.939 , 0.147 , 2.0
2130502.0 , -0.3634 , 0.0 , 11.939 , 0.147 , 2.0
2130512.0 , -0.3645 , 0.0 , 11.938 , 0.147 , 2.0
2130522.0 , -0.3657 , 0.0 , 11.937 , 0.147 , 2.0
2130532.0 , -0.3649 , 0.0 , 11.937 , 0.147 , 2.0
2130542.0 , -0.3678 , 0.0 , 11.937 , 0.147 , 2.0
2130552.0 , -0.3642 , 0.0 , 11.937 , 0.147 , 2.0
2130562.0 , -0.3725 , 0.0 , 11.936 , 0.147 , 2.0
2130572.0 , -0.3652 , 0.0 , 11.936 , 0.147 , 2.0
2130582.0 , -0.3665 , 0.0 , 11.935 , 0.147 , 2.0
2130592.0 , -0.3668 , 0.0 , 11.935 , 0.147 , 2.0
2130602.0 , -0.3664 , 0.0 , 11.935 , 0.147 , 2.0
2130612.0 , -0.3738 , 0.0 , 11.935 , 0.147 , 2.0
2130622.0 , -0.3718 , 0.0 , 11.935 , 0.147 , 2.0
2130632.0 , -0.368 , 0.0 , 11.935 , 0.147 , 2.0
2130642.0 , -0.3718 , 0.0 , 11.935 , 0.147 , 2.0
2130652.0 , -0.3676 , 0.0 , 11.935 , 0.147 , 2.0
2130662.0 , -0.3634 , 0.0 , 11.935 , 0.147 , 2.0
2130672.0 , -0.37 , 0.0 , 11.935 , 0.147 , 2.0
2130682.0 , -0.3703 , 0.0 , 11.934 , 0.147 , 2.0
2130692.0 , -0.372 , 0.0 , 11.934 , 0.147 , 2.0
2130702.0 , -0.3713 , 0.0 , 11.933 , 0.147 , 2.0
2130712.0 , -0.3695 , 0.0 , 11.932 , 0.147 , 2.0
2130722.0 , -0.365 , 0.0 , 11.932 , 0.147 , 2.0
2130732.0 , -0.3629 , 0.0 , 11.933 , 0.147 , 2.0
2130742.0 , -0.3708 , 0.0 , 11.933 , 0.147 , 2.0
2130752.0 , -0.3699 , 0.0 , 11.933 , 0.147 , 2.0
2130762.0 , -0.3704 , 0.0 , 11.932 , 0.147 , 2.0
2130772.0 , -0.3684 , 0.0 , 11.931 , 0.147 , 2.0
2130782.0 , -0.3683 , 0.0 , 11.931 , 0.147 , 2.0
2130792.0 , -0.3651 , 0.0 , 11.931 , 0.147 , 2.0
2130802.0 , -0.3678 , 0.0 , 11.93 , 0.147 , 2.0
2130812.0 , -0.3634 , 0.0 , 11.929 , 0.147 , 2.0
2130822.0 , -0.3665 , 0.0 , 11.929 , 0.147 , 2.0
2130832.0 , -0.3709 , 0.0 , 11.929 , 0.147 , 2.0
2130842.0 , -0.3753 , 0.0 , 11.929 , 0.147 , 2.0
2130852.0 , -0.3674 , 0.0 , 11.929 , 0.147 , 2.0
2130862.0 , -0.3689 , 0.0 , 11.929 , 0.147 , 2.0
2130872.0 , -0.3657 , 0.0 , 11.929 , 0.147 , 2.0
